"id","city","zipcode"
4338,"Pepinster",4860
4339,"Pepinster",4860
4340,"Pepinster",4860
4341,"Pepinster",4860
4342,"Pepinster",4860
4343,"Péruwelz",7600
4344,"Péruwelz",7600
4345,"Péruwelz",7600
4346,"Péruwelz",7600
4347,"Péruwelz",7600
4348,"Péruwelz",7600
4349,"Péruwelz",7600
4350,"Péruwelz",7600
4351,"Péruwelz",7600
4352,"Péruwelz",7600
4353,"Péruwelz",7600
4354,"Perwez",1360
4355,"Perwez",1360
4356,"Perwez",1360
4357,"Perwez",1360
4358,"Perwez",1360
4359,"Perwez",1360
4360,"Perwez",1360
4361,"Perwez",1360
4362,"Philippeville",5600
4363,"Philippeville",5600
4364,"Philippeville",5600
4365,"Philippeville",5600
4366,"Philippeville",5600
4367,"Philippeville",5600
4368,"Philippeville",5600
4369,"Philippeville",5600
4370,"Philippeville",5600
4371,"Pittem",8740
4372,"Pittem",8740
4373,"Pittem",8740
4374,"Pittem",8740
4375,"Pittem",8740
4376,"Pittem",8740
4377,"Plombières",4850
4378,"Plombières",4850
4379,"Plombières",4850
4380,"Plombières",4850
4381,"Plombières",4850
4382,"Plombières",4850
4383,"Plombières",4850
4384,"Plombières",4850
4385,"Plombières",4850
4386,"Plombières",4850
4387,"Plombières",4850
4388,"Pont-à-Celles",6230
4389,"Pont-à-Celles",6230
4390,"Pont-à-Celles",6230
4391,"Pont-à-Celles",6230
4392,"Pont-à-Celles",6230
4393,"Pont-à-Celles",6230
4394,"Pont-à-Celles",6230
4395,"Pont-à-Celles",6230
4396,"Pont-à-Celles",6230
4397,"Pont-à-Celles",6230
4398,"Pont-à-Celles",6230
4399,"Poperinge",8970
4400,"Poperinge",8970
4401,"Poperinge",8970
4402,"Poperinge",8970
4403,"Poperinge",8970
4404,"Poperinge",8970
4405,"Poperinge",8970
4406,"Poperinge",8970
4407,"Poperinge",8970
4408,"Profondeville",5170
4409,"Profondeville",5170
4410,"Profondeville",5170
4411,"Profondeville",5170
4412,"Profondeville",5170
4413,"Profondeville",5170
4414,"Profondeville",5170
4415,"Profondeville",5170
4416,"Putte",2580
4417,"Putte",2580
4418,"Putte",2580
4419,"Putte",2580
4420,"Putte",2580
4421,"Putte",2580
4422,"Puurs",2870
4423,"Puurs",2870
4424,"Puurs",2870
4425,"Puurs",2870
4426,"Puurs",2870
4427,"Puurs",2870
4428,"Puurs",2870
4429,"Puurs",2870
4430,"Quaregnon",7390
4431,"Quaregnon",7390
4432,"Quaregnon",7390
4433,"Quaregnon",7390
4434,"Quaregnon",7390
4435,"Quaregnon",7390
4436,"Quaregnon",7390
4437,"Quaregnon",7390
4438,"Quaregnon",7390
4439,"Quaregnon",7390
4440,"Quévy",7041
4441,"Quévy",7041
4442,"Quévy",7041
4443,"Quévy",7041
4444,"Quévy",7041
4445,"Quévy",7041
4446,"Quévy",7041
4447,"Quévy",7041
4448,"Quiévrain",7380
4449,"Quiévrain",7380
4450,"Quiévrain",7380
4451,"Quiévrain",7380
4452,"Quiévrain",7380
4453,"Quiévrain",7380
4454,"Quiévrain",7380
4455,"Quiévrain",7380
4456,"Quiévrain",7380
4457,"Quiévrain",7380
4458,"Raeren",4730
4459,"Raeren",4730
4460,"Raeren",4730
4461,"Raeren",4730
4462,"Raeren",4730
4463,"Raeren",4730
4464,"Raeren",4730
4465,"Raeren",4730
4466,"Raeren",4730
4467,"Raeren",4730
4468,"Ramillies",1367
4469,"Ramillies",1367
4470,"Ramillies",1367
4471,"Ramillies",1367
4472,"Ramillies",1367
4473,"Ramillies",1367
4474,"Ramillies",1367
4475,"Ramillies",1367
4476,"Ranst",2520
4477,"Ranst",2520
4478,"Ranst",2520
4479,"Ranst",2520
4480,"Ranst",2520
4481,"Ranst",2520
4482,"Ravels",2380
4483,"Ravels",2380
4484,"Ravels",2380
4485,"Ravels",2380
4486,"Ravels",2380
4487,"Ravels",2380
4488,"Ravels",2380
4489,"Ravels",2380
4490,"Rebecq",1430
4491,"Rebecq",1430
4492,"Rebecq",1430
4493,"Rebecq",1430
4494,"Rebecq",1430
4495,"Rebecq",1430
4496,"Rebecq",1430
4497,"Rebecq",1430
4498,"Rebecq",1430
4499,"Remicourt",4350
4500,"Remicourt",4350
4501,"Remicourt",4350
4502,"Remicourt",4350
4503,"Remicourt",4350
4504,"Remicourt",4350
4505,"Remicourt",4350
4506,"Remicourt",4350
4507,"Renaix",9600
4508,"Renaix",9600
4509,"Renaix",9600
4510,"Renaix",9600
4511,"Renaix",9600
4512,"Renaix",9600
4513,"Renaix",9600
4514,"Renaix",9600
4515,"Renaix",9600
4516,"Renaix",9600
4517,"Renaix",9600
4518,"Renaix",9600
4519,"Rendeux",6987
4520,"Rendeux",6987
4521,"Rendeux",6987
4522,"Rendeux",6987
4523,"Rendeux",6987
4524,"Retie",2470
4525,"Retie",2470
4526,"Retie",2470
4527,"Retie",2470
4528,"Retie",2470
4529,"Retie",2470
4530,"Retie",2470
4531,"Retie",2470
4532,"Retie",2470
4533,"Rhode-Saint-Genèse",1640
4534,"Rhode-Saint-Genèse",1640
4535,"Rhode-Saint-Genèse",1640
4536,"Rhode-Saint-Genèse",1640
4537,"Rhode-Saint-Genèse",1640
4538,"Rhode-Saint-Genèse",1640
4539,"Rhode-Saint-Genèse",1640
4540,"Rhode-Saint-Genèse",1640
4541,"Rhode-Saint-Genèse",1640
4542,"Rhode-Saint-Genèse",1640
4543,"Rhode-Saint-Genèse",1640
4544,"Riemst",3770
4545,"Riemst",3770
4546,"Riemst",3770
4547,"Riemst",3770
4548,"Riemst",3770
4549,"Riemst",3770
4550,"Riemst",3770
4551,"Riemst",3770
4552,"Riemst",3770
4553,"Riemst",3770
4554,"Riemst",3770
4555,"Riemst",3770
4556,"Riemst",3770
4557,"Riemst",3770
4558,"Rijkevorsel",2310
4559,"Rijkevorsel",2310
4560,"Rijkevorsel",2310
4561,"Rijkevorsel",2310
4562,"Rijkevorsel",2310
4563,"Rijkevorsel",2310
4564,"Rijkevorsel",2310
4565,"Rijkevorsel",2310
4566,"Rijkevorsel",2310
4567,"Rijkevorsel",2310
4568,"Rixensart",1330
4569,"Rixensart",1330
4570,"Rixensart",1330
4571,"Rixensart",1330
4572,"Rixensart",1330
4573,"Rixensart",1330
4574,"Rixensart",1330
4575,"Rochefort",5580
4576,"Rochefort",5580
4577,"Rochefort",5580
4578,"Rochefort",5580
4579,"Rochefort",5580
4580,"Rochefort",5580
4581,"Rochefort",5580
4582,"Rochefort",5580
4583,"Rochefort",5580
4584,"Rochefort",5580
4585,"Rochefort",5580
4586,"Roosdaal",1760
4587,"Roosdaal",1760
4588,"Roosdaal",1760
4589,"Roosdaal",1760
4590,"Roosdaal",1760
4591,"Roosdaal",1760
4592,"Roosdaal",1760
4593,"Roosdaal",1760
4594,"Roosdaal",1760
4595,"Roosdaal",1760
4596,"Roosdaal",1760
4597,"Roosdaal",1760
4598,"Rotselaar",3110
4599,"Rotselaar",3110
4600,"Rotselaar",3110
4601,"Rotselaar",3110
4602,"Rotselaar",3110
4603,"Rotselaar",3110
4604,"Rotselaar",3110
4605,"Rotselaar",3110
4606,"Rotselaar",3110
4607,"Rotselaar",3110
4608,"Rotselaar",3110
4609,"Rotselaar",3110
4610,"Rotselaar",3110
4611,"Rotselaar",3110
4612,"Roulers",8800
4613,"Roulers",8800
4614,"Roulers",8800
4615,"Roulers",8800
4616,"Roulers",8800
4617,"Roulers",8800
4618,"Roulers",8800
4619,"Roulers",8800
4620,"Roulers",8800
4621,"Roulers",8800
4622,"Roulers",8800
4623,"Roulers",8800
4624,"Roulers",8800
4625,"Roulers",8800
4626,"Roulers",8800
4627,"Rouvroy",6767
4628,"Rouvroy",6767
4629,"Rouvroy",6767
4630,"Rouvroy",6767
4631,"Rouvroy",6767
4632,"Ruiselede",8755
4633,"Ruiselede",8755
4634,"Ruiselede",8755
4635,"Ruiselede",8755
4636,"Ruiselede",8755
4637,"Ruiselede",8755
4638,"Ruiselede",8755
4639,"Rumes",7618
4640,"Rumes",7618
4641,"Rumes",7618
4642,"Rumes",7618
4643,"Rumes",7618
4644,"Rumes",7618
4645,"Rumes",7618
4646,"Rumst",2840
4647,"Rumst",2840
4648,"Rumst",2840
4649,"Rumst",2840
4650,"Rumst",2840
4651,"Rumst",2840
4652,"Rumst",2840
4653,"Rumst",2840
4654,"Rumst",2840
4655,"Rumst",2840
4656,"Rumst",2840
4657,"Rumst",2840
4658,"Rumst",2840
4659,"Rumst",2840
4660,"Saint-Amand",2890
4661,"Saint-Amand",2890
4662,"Saint-Amand",2890
4663,"Saint-Amand",2890
4664,"Saint-Amand",2890
4665,"Saint-Amand",2890
4666,"Saint-Amand",2890
4667,"Saint-Amand",2890
4668,"Saint-Amand",2890
4669,"Saint-Amand",2890
4670,"Saint-Georges-sur-Meuse",4470
4671,"Saint-Georges-sur-Meuse",4470
4672,"Saint-Georges-sur-Meuse",4470
4673,"Saint-Georges-sur-Meuse",4470
4674,"Saint-Georges-sur-Meuse",4470
4675,"Saint-Georges-sur-Meuse",4470
4676,"Saint-Ghislain",7333
4677,"Saint-Ghislain",7333
4678,"Saint-Ghislain",7333
4679,"Saint-Ghislain",7333
4680,"Saint-Ghislain",7333
4681,"Saint-Ghislain",7333
4682,"Saint-Ghislain",7333
4683,"Saint-Ghislain",7333
4684,"Saint-Ghislain",7333
4685,"Saint-Ghislain",7333
4686,"Saint-Ghislain",7333
4687,"Saint-Ghislain",7333
4688,"Saint-Ghislain",7333
4689,"Saint-Ghislain",7333
4690,"Saint-Ghislain",7333
4691,"Saint-Gilles",1060
4692,"Saint-Gilles",1060
4693,"Saint-Gilles",1060
4694,"Saint-Gilles",1060
4695,"Saint-Gilles",1060
4696,"Saint-Gilles",1060
4697,"Saint-Gilles",1060
4698,"Saint-Gilles",1060
4699,"Saint-Gilles",1060
4700,"Saint-Gilles",1060
4701,"Saint-Gilles",1060
4702,"Saint-Gilles",1060
4703,"Saint-Gilles",1060
4704,"Saint-Gilles",1060
4705,"Saint-Gilles",1060
4706,"Saint-Gilles",1060
4707,"Saint-Gilles",1060
4708,"Saint-Gilles-Waes",9170
4709,"Saint-Gilles-Waes",9170
4710,"Saint-Gilles-Waes",9170
4711,"Saint-Gilles-Waes",9170
4712,"Saint-Gilles-Waes",9170
4713,"Saint-Gilles-Waes",9170
4714,"Saint-Gilles-Waes",9170
4715,"Saint-Gilles-Waes",9170
4716,"Saint-Hubert",6870
4717,"Saint-Hubert",6870
4718,"Saint-Hubert",6870
4719,"Saint-Hubert",6870
4720,"Saint-Hubert",6870
4721,"Saint-Hubert",6870
4722,"Saint-Josse-Ten-Noode",1210
4723,"Saint-Josse-Ten-Noode",1210
4724,"Saint-Josse-Ten-Noode",1210
4725,"Saint-Josse-Ten-Noode",1210
4726,"Saint-Josse-Ten-Noode",1210
4727,"Saint-Josse-Ten-Noode",1210
4728,"Saint-Josse-Ten-Noode",1210
4729,"Saint-Josse-Ten-Noode",1210
4730,"Saint-Josse-Ten-Noode",1210
4731,"Saint-Josse-Ten-Noode",1210
4732,"Saint-Josse-Ten-Noode",1210
4733,"Saint-Josse-Ten-Noode",1210
4734,"Saint-Josse-Ten-Noode",1210
4735,"Saint-Josse-Ten-Noode",1210
4736,"Saint-Josse-Ten-Noode",1210
4737,"Saint-Laurent",9980
4738,"Saint-Laurent",9980
4739,"Saint-Laurent",9980
4740,"Saint-Laurent",9980
4741,"Saint-Laurent",9980
4742,"Saint-Laurent",9980
4743,"Saint-Laurent",9980
4744,"Saint-Laurent",9980
4745,"Saint-Léger",6747
4746,"Saint-Léger",6747
4747,"Saint-Léger",6747
4748,"Saint-Léger",6747
4749,"Saint-Léger",6747
4750,"Saint-Léger",6747
4751,"Saint-Nicolas",9100
4752,"Saint-Nicolas",9100
4753,"Saint-Nicolas",9100
4754,"Saint-Nicolas",9100
4755,"Saint-Nicolas",9100
4756,"Saint-Nicolas",9100
4757,"Saint-Nicolas",9100
4758,"Saint-Nicolas",9100
4759,"Saint-Nicolas",9100
4760,"Saint-Nicolas",9100
4761,"Saint-Nicolas",9100
4762,"Saint-Nicolas",9100
4763,"Saint-Nicolas",9100
4764,"Saint-Nicolas",9100
4765,"Saint-Nicolas",9100
4766,"Saint-Nicolas",9100
4767,"Saint-Nicolas",9100
4768,"Saint-Nicolas",9100
4769,"Saint-Nicolas",9100
4770,"Saint-Nicolas",9100
4771,"Saint-Nicolas",9100
4772,"Saint-Nicolas",9100
4773,"Saint-Nicolas",9100
4774,"Saint-Nicolas",9100
4775,"Saint-Nicolas",9100
4776,"Saint-Nicolas",9100
4777,"Saint-Nicolas",9100
4778,"Saint-Nicolas",9100
4779,"Saint-Nicolas",9100
4780,"Saint-Trond",3800
4781,"Saint-Trond",3800
4782,"Saint-Trond",3800
4783,"Saint-Trond",3800
4784,"Saint-Trond",3800
4785,"Saint-Trond",3800
4786,"Saint-Trond",3800
4787,"Saint-Trond",3800
4788,"Saint-Trond",3800
4789,"Saint-Trond",3800
4790,"Saint-Trond",3800
4791,"Saint-Trond",3800
4792,"Saint-Trond",3800
4793,"Saint-Vith",4780
4794,"Saint-Vith",4780
4795,"Saint-Vith",4780
4796,"Saint-Vith",4780
4797,"Saint-Vith",4780
4798,"Saint-Vith",4780
4799,"Saint-Vith",4780
4800,"Saint-Vith",4780
4801,"Saint-Vith",4780
4802,"Sainte-Ode",6680
4803,"Sainte-Ode",6680
4804,"Sainte-Ode",6680
4805,"Sainte-Ode",6680
4806,"Sainte-Ode",6680
4807,"Sainte-Ode",6680
4808,"Sainte-Ode",6680
4809,"Sainte-Ode",6680
4810,"Sambreville",5060
4811,"Sambreville",5060
4812,"Sambreville",5060
4813,"Sambreville",5060
4814,"Sambreville",5060
4815,"Sambreville",5060
4816,"Sambreville",5060
4817,"Sambreville",5060
4818,"Sambreville",5060
4819,"Sambreville",5060
4820,"Sambreville",5060
4821,"Schaerbeek",1030
4822,"Schaerbeek",1030
4823,"Schaerbeek",1030
4824,"Schaerbeek",1030
4825,"Schaerbeek",1030
4826,"Schaerbeek",1030
4827,"Schaerbeek",1030
4828,"Schaerbeek",1030
4829,"Schaerbeek",1030
4830,"Schaerbeek",1030
4831,"Schaerbeek",1030
4832,"Schaerbeek",1030
4833,"Schaerbeek",1030
4834,"Schaerbeek",1030
4835,"Schaerbeek",1030
4836,"Schaerbeek",1030
4837,"Schaerbeek",1030
4838,"Schaerbeek",1030
4839,"Schaerbeek",1030
4840,"Schaerbeek",1030
4841,"Schaerbeek",1030
4842,"Schaerbeek",1030
4843,"Schaerbeek",1030
4844,"Schaerbeek",1030
4845,"Schaerbeek",1030
4846,"Schaerbeek",1030
4847,"Schaerbeek",1030
4848,"Schelle",2627
4849,"Schelle",2627
4850,"Schelle",2627
4851,"Schelle",2627
4852,"Schelle",2627
4853,"Schelle",2627
4854,"Schelle",2627
4855,"Schelle",2627
4856,"Scherpenheuvel-Zichem",3270
4857,"Scherpenheuvel-Zichem",3270
4858,"Scherpenheuvel-Zichem",3270
4859,"Scherpenheuvel-Zichem",3270
4860,"Scherpenheuvel-Zichem",3270
4861,"Scherpenheuvel-Zichem",3270
4862,"Scherpenheuvel-Zichem",3270
4863,"Scherpenheuvel-Zichem",3270
4864,"Scherpenheuvel-Zichem",3270
4865,"Scherpenheuvel-Zichem",3270
4866,"Schilde",2970
4867,"Schilde",2970
4868,"Schilde",2970
4869,"Schilde",2970
4870,"Schilde",2970
4871,"Schilde",2970
4872,"Schilde",2970
4873,"Schilde",2970
4874,"Schilde",2970
4875,"Schoten",2900
4876,"Schoten",2900
4877,"Schoten",2900
4878,"Schoten",2900
4879,"Schoten",2900
4880,"Schoten",2900
4881,"Schoten",2900
4882,"Schoten",2900
4883,"Schoten",2900
4884,"Seneffe",7180
4885,"Seneffe",7180
4886,"Seneffe",7180
4887,"Seneffe",7180
4888,"Seneffe",7180
4889,"Seneffe",7180
4890,"Seneffe",7180
4891,"Seneffe",7180
4892,"Seneffe",7180
4893,"Seraing",4100
4894,"Seraing",4100
4895,"Seraing",4100
4896,"Seraing",4100
4897,"Seraing",4100
4898,"Seraing",4100
4899,"Seraing",4100
4900,"Seraing",4100
4901,"Seraing",4100
4902,"Seraing",4100
4903,"Seraing",4100
4904,"Seraing",4100
4905,"Seraing",4100
4906,"Seraing",4100
4907,"Seraing",4100
4908,"Seraing",4100
4909,"Seraing",4100
4910,"Seraing",4100
4911,"Seraing",4100
4912,"Seraing",4100
4913,"Seraing",4100
4914,"Seraing",4100
4915,"Seraing",4100
4916,"Seraing",4100
4917,"Seraing",4100
4918,"Seraing",4100
4919,"Seraing",4100
4920,"Seraing",4100
4921,"Seraing",4100
4922,"Seraing",4100
4923,"Seraing",4100
4924,"Seraing",4100
4925,"Seraing",4100
4926,"Silly",7830
4927,"Silly",7830
4928,"Silly",7830
4929,"Silly",7830
4930,"Silly",7830
4931,"Silly",7830
4932,"Silly",7830
4933,"Silly",7830
4934,"Sivry-Rance",6470
4935,"Sivry-Rance",6470
4936,"Sivry-Rance",6470
4937,"Sivry-Rance",6470
4938,"Sivry-Rance",6470
4939,"Sivry-Rance",6470
4940,"Soignies",7060
4941,"Soignies",7060
4942,"Soignies",7060
4943,"Soignies",7060
4944,"Soignies",7060
4945,"Soignies",7060
4946,"Soignies",7060
4947,"Soignies",7060
4948,"Soignies",7060
4949,"Soignies",7060
4950,"Sombreffe",5140
4951,"Sombreffe",5140
4952,"Sombreffe",5140
4953,"Sombreffe",5140
4954,"Sombreffe",5140
4955,"Sombreffe",5140
4956,"Sombreffe",5140
4957,"Sombreffe",5140
4958,"Sombreffe",5140
4959,"Somme-Leuze",5377
4960,"Somme-Leuze",5377
4961,"Somme-Leuze",5377
4962,"Somme-Leuze",5377
4963,"Somme-Leuze",5377
4964,"Somme-Leuze",5377
4965,"Somme-Leuze",5377
4966,"Soumagne",4630
4967,"Soumagne",4630
4968,"Soumagne",4630
4969,"Soumagne",4630
4970,"Soumagne",4630
4971,"Soumagne",4630
4972,"Soumagne",4630
4973,"Soumagne",4630
4974,"Soumagne",4630
4975,"Spa",4900
4976,"Spa",4900
4977,"Spa",4900
4978,"Spa",4900
4979,"Spa",4900
4980,"Spa",4900
4981,"Spa",4900
4982,"Spa",4900
4983,"Spa",4900
4984,"Spa",4900
4985,"Spa",4900
4986,"Spa",4900
4987,"Spa",4900
4988,"Spa",4900
4989,"Sprimont",4140
4990,"Sprimont",4140
4991,"Sprimont",4140
4992,"Sprimont",4140
4993,"Sprimont",4140
4994,"Sprimont",4140
4995,"Sprimont",4140
4996,"Sprimont",4140
4997,"Stabroek",2940
4998,"Stabroek",2940
4999,"Stabroek",2940
5000,"Stabroek",2940
5001,"Stabroek",2940
5002,"Stabroek",2940
5003,"Stabroek",2940
5004,"Stabroek",2940
5005,"Stabroek",2940
5006,"Stabroek",2940
5007,"Staden",8840
5008,"Staden",8840
5009,"Staden",8840
5010,"Staden",8840
5011,"Staden",8840
5012,"Staden",8840
5013,"Staden",8840
5014,"Staden",8840
5015,"Stavelot",4970
5016,"Stavelot",4970
5017,"Stavelot",4970
5018,"Stavelot",4970
5019,"Stavelot",4970
5020,"Stavelot",4970
5021,"Stavelot",4970
5022,"Steenokkerzeel",1820
5023,"Steenokkerzeel",1820
5024,"Steenokkerzeel",1820
5025,"Steenokkerzeel",1820
5026,"Steenokkerzeel",1820
5027,"Steenokkerzeel",1820
5028,"Steenokkerzeel",1820
5029,"Steenokkerzeel",1820
5030,"Steenokkerzeel",1820
5031,"Steenokkerzeel",1820
5032,"Steenokkerzeel",1820
5033,"Stekene",9190
5034,"Stekene",9190
5035,"Stekene",9190
5036,"Stekene",9190
5037,"Stekene",9190
5038,"Stekene",9190
5039,"Stekene",9190
5040,"Stekene",9190
5041,"Stekene",9190
5042,"Stekene",9190
5043,"Stekene",9190
5044,"Stoumont",4987
5045,"Stoumont",4987
5046,"Stoumont",4987
5047,"Stoumont",4987
5048,"Stoumont",4987
5049,"Stoumont",4987
5050,"Tamise",9140
5051,"Tamise",9140
5052,"Tamise",9140
5053,"Tamise",9140
5054,"Tamise",9140
5055,"Tamise",9140
5056,"Tamise",9140
5057,"Tamise",9140
5058,"Tamise",9140
5059,"Tamise",9140
5060,"Tamise",9140
5061,"Tamise",9140
5062,"Tellin",6927
5063,"Tellin",6927
5064,"Tellin",6927
5065,"Tellin",6927
5066,"Tellin",6927
5067,"Tellin",6927
5068,"Tenneville",6970
5069,"Tenneville",6970
5070,"Tenneville",6970
5071,"Tenneville",6970
5072,"Tenneville",6970
5073,"Termonde",9200
5074,"Termonde",9200
5075,"Termonde",9200
5076,"Termonde",9200
5077,"Termonde",9200
5078,"Termonde",9200
5079,"Termonde",9200
5080,"Termonde",9200
5081,"Termonde",9200
5082,"Termonde",9200
5083,"Termonde",9200
5084,"Termonde",9200
5085,"Termonde",9200
5086,"Termonde",9200
5087,"Termonde",9200
5088,"Termonde",9200
5089,"Termonde",9200
5090,"Ternat",1740
5091,"Ternat",1740
5092,"Ternat",1740
5093,"Ternat",1740
5094,"Ternat",1740
5095,"Ternat",1740
5096,"Ternat",1740
5097,"Ternat",1740
5098,"Ternat",1740
5099,"Ternat",1740
5100,"Ternat",1740
5101,"Tervuren",3080
5102,"Tervuren",3080
5103,"Tervuren",3080
5104,"Tervuren",3080
5105,"Tervuren",3080
5106,"Tervuren",3080
5107,"Tervuren",3080
5108,"Tervuren",3080
5109,"Tervuren",3080
5110,"Tervuren",3080
5111,"Tessenderlo",3980
5112,"Tessenderlo",3980
5113,"Tessenderlo",3980
5114,"Tessenderlo",3980
5115,"Tessenderlo",3980
5116,"Tessenderlo",3980
5117,"Tessenderlo",3980
5118,"Tessenderlo",3980
5119,"Tessenderlo",3980
5120,"Theux",4910
5121,"Theux",4910
5122,"Theux",4910
5123,"Theux",4910
5124,"Theux",4910
5125,"Theux",4910
5126,"Theux",4910
5127,"Theux",4910
5128,"Theux",4910
5129,"Theux",4910
5130,"Thimister-Clermont",4890
5131,"Thimister-Clermont",4890
5132,"Thimister-Clermont",4890
5133,"Thimister-Clermont",4890
5134,"Thimister-Clermont",4890
5135,"Thimister-Clermont",4890
5136,"Thimister-Clermont",4890
5137,"Thuin",6530
5138,"Thuin",6530
5139,"Thuin",6530
5140,"Thuin",6530
5141,"Thuin",6530
5142,"Thuin",6530
5143,"Thuin",6530
5144,"Thuin",6530
5145,"Thuin",6530
5146,"Thuin",6530
5147,"Thuin",6530
5148,"Thuin",6530
5149,"Thuin",6530
5150,"Thuin",6530
5151,"Tielt",8700
5152,"Tielt",8700
5153,"Tielt",8700
5154,"Tielt",8700
5155,"Tielt",8700
5156,"Tielt",8700
5157,"Tielt",8700
5158,"Tielt",8700
5159,"Tielt",8700
5160,"Tielt",8700
5161,"Tielt",8700
5162,"Tielt",8700
5163,"Tielt-Winge",3390
5164,"Tielt-Winge",3390
5165,"Tielt-Winge",3390
5166,"Tielt-Winge",3390
5167,"Tielt-Winge",3390
5168,"Tielt-Winge",3390
5169,"Tielt-Winge",3390
5170,"Tielt-Winge",3390
5171,"Tielt-Winge",3390
5172,"Tielt-Winge",3390
5173,"Tielt-Winge",3390
5174,"Tinlot",4557
5175,"Tinlot",4557
5176,"Tinlot",4557
5177,"Tinlot",4557
5178,"Tinlot",4557
5179,"Tinlot",4557
5180,"Tintigny",6730
5181,"Tintigny",6730
5182,"Tintigny",6730
5183,"Tintigny",6730
5184,"Tintigny",6730
5185,"Tintigny",6730
5186,"Tirlemont",3300
5187,"Tirlemont",3300
5188,"Tirlemont",3300
5189,"Tirlemont",3300
5190,"Tirlemont",3300
5191,"Tirlemont",3300
5192,"Tirlemont",3300
5193,"Tirlemont",3300
5194,"Tirlemont",3300
5195,"Tirlemont",3300
5196,"Tirlemont",3300
5197,"Tirlemont",3300
5198,"Tirlemont",3300
5199,"Tongres",3700
5200,"Tongres",3700
5201,"Tongres",3700
5202,"Tongres",3700
5203,"Tongres",3700
5204,"Tongres",3700
5205,"Tongres",3700
5206,"Tongres",3700
5207,"Tongres",3700
5208,"Tongres",3700
5209,"Tongres",3700
5210,"Tongres",3700
5211,"Tongres",3700
5212,"Tongres",3700
5213,"Torhout",8820
5214,"Torhout",8820
5215,"Torhout",8820
5216,"Torhout",8820
5217,"Torhout",8820
5218,"Torhout",8820
5219,"Torhout",8820
5220,"Torhout",8820
5221,"Torhout",8820
5222,"Torhout",8820
5223,"Torhout",8820
5224,"Tournai",7500
5225,"Tournai",7500
5226,"Tournai",7500
5227,"Tournai",7500
5228,"Tournai",7500
5229,"Tournai",7500
5230,"Tournai",7500
5231,"Tournai",7500
5232,"Tournai",7500
5233,"Tournai",7500
5234,"Tournai",7500
5235,"Tournai",7500
5236,"Tournai",7500
5237,"Tournai",7500
5238,"Tournai",7500
5239,"Tournai",7500
5240,"Tournai",7500
5241,"Tournai",7500
5242,"Tournai",7500
5243,"Tremelo",3120
5244,"Tremelo",3120
5245,"Tremelo",3120
5246,"Tremelo",3120
5247,"Tremelo",3120
5248,"Tremelo",3120
5249,"Tremelo",3120
5250,"Tremelo",3120
5251,"Trois-Ponts",4980
5252,"Trois-Ponts",4980
5253,"Trois-Ponts",4980
5254,"Trois-Ponts",4980
5255,"Trois-Ponts",4980
5256,"Trooz",4870
5257,"Trooz",4870
5258,"Trooz",4870
5259,"Trooz",4870
5260,"Trooz",4870
5261,"Trooz",4870
5262,"Trooz",4870
5263,"Trooz",4870
5264,"Tubize",1480
5265,"Tubize",1480
5266,"Tubize",1480
5267,"Tubize",1480
5268,"Tubize",1480
5269,"Tubize",1480
5270,"Tubize",1480
5271,"Tubize",1480
5272,"Turnhout",2300
5273,"Turnhout",2300
5274,"Turnhout",2300
5275,"Turnhout",2300
5276,"Turnhout",2300
5277,"Turnhout",2300
5278,"Turnhout",2300
5279,"Turnhout",2300
5280,"Turnhout",2300
5281,"Turnhout",2300
5282,"Uccle",1180
5283,"Uccle",1180
5284,"Uccle",1180
5285,"Uccle",1180
5286,"Uccle",1180
5287,"Uccle",1180
5288,"Uccle",1180
5289,"Uccle",1180
5290,"Uccle",1180
5291,"Uccle",1180
5292,"Uccle",1180
5293,"Uccle",1180
5294,"Uccle",1180
5295,"Uccle",1180
5296,"Uccle",1180
5297,"Uccle",1180
5298,"Uccle",1180
5299,"Uccle",1180
5300,"Uccle",1180
5301,"Uccle",1180
5302,"Uccle",1180
5303,"Vaux-sur-Sûre",6640
5304,"Vaux-sur-Sûre",6640
5305,"Vaux-sur-Sûre",6640
5306,"Vaux-sur-Sûre",6640
5307,"Vaux-sur-Sûre",6640
5308,"Vaux-sur-Sûre",6640
5309,"Vaux-sur-Sûre",6640
5310,"Vaux-sur-Sûre",6640
5311,"Verlaine",4537
5312,"Verlaine",4537
5313,"Verlaine",4537
5314,"Verlaine",4537
5315,"Verlaine",4537
5316,"Verlaine",4537
5317,"Verviers",4800
5318,"Verviers",4800
5319,"Verviers",4800
5320,"Verviers",4800
5321,"Verviers",4800
5322,"Verviers",4800
5323,"Verviers",4800
5324,"Verviers",4800
5325,"Verviers",4800
5326,"Verviers",4800
5327,"Verviers",4800
5328,"Verviers",4800
5329,"Verviers",4800
5330,"Verviers",4800
5331,"Verviers",4800
5332,"Verviers",4800
5333,"Verviers",4800
5334,"Verviers",4800
5335,"Verviers",4800
5336,"Verviers",4800
5337,"Verviers",4800
5338,"Verviers",4800
5339,"Verviers",4800
5340,"Vielsalm",6690
5341,"Vielsalm",6690
5342,"Vielsalm",6690
5343,"Vielsalm",6690
5344,"Vielsalm",6690
5345,"Vielsalm",6690
5346,"Vielsalm",6690
5347,"Vielsalm",6690
5348,"Vieux-Turnhout",2360
5349,"Vieux-Turnhout",2360
5350,"Vieux-Turnhout",2360
5351,"Vieux-Turnhout",2360
